data,year,Month,day,week,value
PM2_5,2018,8,29,35,8
PM2_5,2018,8,30,35,8
PM2_5,2018,8,31,35,7
PM2_5,2018,9,1,35,12
PM2_5,2018,9,2,36,9
PM2_5,2018,9,3,36,11
PM2_5,2018,9,4,36,11
PM2_5,2018,9,5,36,13
PM2_5,2018,9,6,36,16
PM2_5,2018,9,7,36,18
PM2_5,2018,9,8,36,11
PM2_5,2018,9,9,37,11
PM2_5,2018,9,10,37,8
PM2_5,2018,9,11,37,8
PM2_5,2018,9,12,37,12
PM2_5,2018,9,13,37,17
PM2_5,2018,9,14,37,8
PM2_5,2018,9,15,37,6
PM2_5,2018,9,16,38,17
PM2_5,2018,9,17,38,24
PM2_5,2018,9,18,38,19
PM2_5,2018,9,19,38,33
PM2_5,2018,9,20,38,32
PM2_5,2018,9,21,38,9
PM2_5,2018,9,22,38,16
PM2_5,2018,9,23,39,17
PM2_5,2018,9,24,39,11
PM2_5,2018,9,25,39,5
PM2_5,2018,9,26,39,9
PM2_5,2018,9,27,39,6
PM2_5,2018,9,28,39,11
PM2_5,2018,9,29,39,8
PM2_5,2018,9,30,40,10
PM2_5,2018,10,1,40,8
PM2_5,2018,10,2,40,14
PM2_5,2018,10,3,40,17
PM2_5,2018,10,4,40,18
PM2_5,2018,10,5,40,5
PM2_5,2018,10,6,40,5
PM2_5,2018,10,7,41,10
PM2_5,2018,10,8,41,8
PM2_5,2018,10,9,41,15
PM2_5,2018,10,10,41,13
PM2_5,2018,10,11,41,9
PM2_5,2018,10,12,41,16
PM2_5,2018,10,13,41,22
PM2_5,2018,10,14,42,28
PM2_5,2018,10,15,42,45
PM2_5,2018,10,16,42,56
PM2_5,2018,10,17,42,26
PM2_5,2018,10,18,42,18
PM2_5,2018,10,19,42,23
PM2_5,2018,10,20,42,21
PM2_5,2018,10,21,43,26
PM2_5,2018,10,22,43,31
PM2_5,2018,10,23,43,42
PM2_5,2018,10,24,43,28
PM2_5,2018,10,25,43,35
PM2_5,2018,10,26,43,35
PM2_5,2018,10,27,43,7
PM2_5,2018,10,28,44,13
PM2_5,2018,10,29,44,12
PM2_5,2018,10,30,44,13
PM2_5,2018,10,31,44,19
PM2_5,2018,11,1,44,23
PM2_5,2018,11,2,44,28
PM2_5,2018,11,3,44,42
PM2_5,2018,11,4,45,49
PM2_5,2018,11,5,45,46
PM2_5,2018,11,6,45,68
PM2_5,2018,11,7,45,87
PM2_5,2018,11,8,45,24
PM2_5,2018,11,9,45,27
PM2_5,2018,11,10,45,37
PM2_5,2018,11,11,46,42
PM2_5,2018,11,12,46,39
PM2_5,2018,11,13,46,36
PM2_5,2018,11,14,46,46
PM2_5,2018,11,15,46,42
PM2_5,2018,11,16,46,47
PM2_5,2018,11,17,46,14
PM2_5,2018,11,18,47,23
PM2_5,2018,11,19,47,41
PM2_5,2018,11,20,47,38
PM2_5,2018,11,21,47,45
PM2_5,2018,11,22,47,21
PM2_5,2018,11,23,47,35
PM2_5,2018,11,24,47,39
PM2_5,2018,11,25,48,39
PM2_5,2018,11,26,48,40
PM2_5,2018,11,27,48,48
PM2_5,2018,11,28,48,51
PM2_5,2018,11,29,48,45
PM2_5,2018,11,30,48,50
PM2_5,2018,12,1,48,43
PM2_5,2018,12,2,49,39
PM2_5,2018,12,3,49,33
PM2_5,2018,12,4,49,20
PM2_5,2018,12,5,49,11
PM2_5,2018,12,6,49,18
PM2_5,2018,12,7,49,11
PM2_5,2018,12,8,49,11
PM2_5,2018,12,9,50,10
PM2_5,2018,12,10,50,19
PM2_5,2018,12,11,50,25
PM2_5,2018,12,12,50,27
PM2_5,2018,12,13,50,24
PM2_5,2018,12,14,50,16
PM2_5,2018,12,15,50,31
PM2_5,2018,12,16,51,29
PM2_5,2018,12,17,51,43
PM2_5,2018,12,18,51,21
PM2_5,2018,12,19,51,72
PM2_5,2018,12,20,51,113
PM2_5,2018,12,21,51,70
PM2_5,2018,12,22,51,53
PM2_5,2018,12,23,52,26
PM2_5,2018,12,24,52,12
PM2_5,2018,12,25,52,23
PM2_5,2018,12,26,52,26
PM2_5,2018,12,27,52,8
PM2_5,2018,12,28,52,13
PM2_5,2018,12,29,52,16
PM2_5,2018,12,30,53,14
PM2_5,2018,12,31,53,26
PM2_5,2019,2,1,5,14
PM2_5,2019,2,2,5,31
PM2_5,2019,2,3,6,21
PM2_5,2019,2,4,6,36
PM2_5,2019,2,5,6,27
PM2_5,2019,2,6,6,23
PM2_5,2019,2,7,6,29
PM2_5,2019,2,8,6,12
PM2_5,2019,2,9,6,14
PM2_5,2019,2,10,7,15
PM2_5,2019,2,11,7,15
PM2_5,2019,2,12,7,42
PM2_5,2019,2,13,7,54
PM2_5,2019,2,14,7,30
PM2_5,2019,2,15,7,38
PM2_5,2019,2,16,7,35
PM2_5,2019,2,17,8,16
PM2_5,2019,2,18,8,22
PM2_5,2019,2,20,8,71
PM2_5,2019,2,21,8,69
PM2_5,2019,2,22,8,70
PM2_5,2019,2,23,8,63
PM2_5,2019,2,24,9,51
PM2_5,2019,2,25,9,54
PM2_5,2019,2,26,9,35
PM2_5,2019,2,27,9,50
PM2_5,2019,2,28,9,97
PM2_5,2019,3,1,9,123
PM2_5,2019,3,2,9,72
PM2_5,2019,3,3,10,74
PM2_5,2019,3,4,10,120
PM2_5,2019,3,5,10,141
PM2_5,2019,3,6,10,108
PM2_5,2019,3,7,10,49
PM2_5,2019,3,8,10,28
PM2_5,2019,3,9,10,28
PM2_5,2019,3,10,11,17
PM2_5,2019,3,11,11,26
PM2_5,2019,3,12,11,47
PM2_5,2019,3,13,11,10
PM2_5,2019,3,14,11,23
PM2_5,2019,3,15,11,31
PM2_5,2019,3,16,11,22
PM2_5,2019,3,17,12,18
PM2_5,2019,3,18,12,15
PM2_5,2019,3,19,12,43
PM2_5,2019,3,20,12,48
PM2_5,2019,3,21,12,23
PM2_5,2019,3,22,12,22
PM2_5,2019,3,23,12,14
PM2_5,2019,3,24,13,13
PM2_5,2019,3,25,13,24
PM2_5,2019,3,26,13,33
PM2_5,2019,3,27,13,49
PM2_5,2019,3,28,13,44
PM2_5,2019,3,29,13,26
PM2_5,2019,3,30,13,23
PM2_5,2019,3,31,14,8
PM2_5,2019,4,1,14,10
PM2_5,2019,4,2,14,18
PM2_5,2019,4,3,14,20
PM2_5,2019,4,4,14,26
PM2_5,2019,4,5,14,33
PM2_5,2019,4,6,14,34
PM2_5,2019,4,7,15,76
PM2_5,2019,4,8,15,28
PM2_5,2019,4,9,15,18
PM2_5,2019,4,10,15,11
PM2_5,2019,4,11,15,21
PM2_5,2019,4,12,15,19
PM2_5,2019,4,13,15,21
PM2_5,2019,4,14,16,23
PM2_5,2019,4,15,16,17
PM2_5,2019,4,16,16,15
PM2_5,2019,4,17,16,14
PM2_5,2019,4,18,16,15
PM2_5,2019,4,19,16,25
PM2_5,2019,4,20,16,24
PM2_5,2019,4,21,17,26
PM2_5,2019,4,22,17,23
PM2_5,2019,4,23,17,24
PM2_5,2019,4,24,17,9
PM2_5,2019,4,25,17,30
PM2_5,2019,4,26,17,6
PM2_5,2019,4,27,17,9
PM2_5,2019,4,28,18,11
PM2_5,2019,4,29,18,12
PM2_5,2019,4,30,18,18
PM2_5,2019,5,1,18,34
PM2_5,2019,5,2,18,27
PM2_5,2019,5,3,18,22
PM2_5,2019,5,4,18,38
PM2_5,2019,5,5,19,34
PM2_5,2019,5,6,19,16
PM2_5,2019,5,7,19,11
PM2_5,2019,5,8,19,17
PM2_5,2019,5,9,19,14
PM2_5,2019,5,10,19,19
PM2_5,2019,5,13,20,31
PM2_5,2019,5,14,20,36
PM2_5,2019,5,15,20,29
PM2_5,2019,5,16,20,28
PM2_5,2019,5,17,20,27
PM2_5,2019,5,18,20,9
PM2_5,2019,5,19,21,8
PM2_5,2019,5,20,21,11
PM2_5,2019,5,21,21,16
PM2_5,2019,5,22,21,32
PM2_5,2019,5,23,21,50
PM2_5,2019,5,24,21,61
PM2_5,2019,5,25,21,52
PM2_5,2019,5,26,22,23
PM2_5,2019,5,27,22,11
PM2_5,2019,5,28,22,11
PM2_5,2019,5,29,22,23
PM2_5,2019,5,30,22,31
PM2_5,2019,5,31,22,17
PM2_5,2019,6,1,22,20
PM2_5,2019,6,2,23,19
PM2_5,2019,6,3,23,25
PM2_5,2019,6,4,23,30
PM2_5,2019,6,5,23,24
PM2_5,2019,6,6,23,34
PM2_5,2019,6,7,23,8
PM2_5,2019,6,8,23,11
PM2_5,2019,6,9,24,24
PM2_5,2019,6,10,24,21
PM2_5,2019,6,11,24,18
PM2_5,2019,6,12,24,26
PM2_5,2019,6,13,24,36
PM2_5,2019,6,14,24,48
PM2_5,2019,6,15,24,32
PM2_5,2019,6,16,25,18
PM2_5,2019,6,17,25,20
PM2_5,2019,6,18,25,30
PM2_5,2019,6,19,25,34
PM2_5,2019,6,20,25,29
PM2_5,2019,6,21,25,23
PM2_5,2019,6,22,25,34
PM2_5,2019,6,23,26,29
PM2_5,2019,6,24,26,21
PM2_5,2019,6,25,26,24
PM2_5,2019,6,26,26,22
PM2_5,2019,6,27,26,10
PM2_5,2019,6,28,26,28
PM2_5,2019,6,29,26,15
PM2_5,2019,6,30,27,21
PM2_5,2019,7,1,27,19
PM2_5,2019,7,2,27,14
PM2_5,2019,7,3,27,18
PM2_5,2019,7,4,27,28
PM2_5,2019,7,5,27,28
PM2_5,2019,7,6,27,25
PM2_5,2019,7,7,28,21
PM2_5,2019,7,8,28,13
PM2_5,2019,7,9,28,18
PM2_5,2019,7,10,28,11
PM2_5,2019,7,11,28,7
PM2_5,2019,7,12,28,7
PM2_5,2019,7,13,28,16
PM2_5,2019,7,14,29,29
PM2_5,2019,7,15,29,36
PM2_5,2019,7,16,29,24
PM2_5,2019,7,17,29,26
PM2_5,2019,7,18,29,11
PM2_5,2019,7,19,29,7
PM2_5,2019,7,20,29,2
PM2_5,2019,7,21,30,9
PM2_5,2019,7,22,30,16
PM2_5,2019,7,23,30,9
PM2_5,2019,7,24,30,14
PM2_5,2019,7,25,30,16
PM2_5,2019,7,26,30,14
PM2_5,2019,7,27,30,9
PM2_5,2019,7,28,31,7
PM2_5,2019,7,29,31,8
PM2_5,2019,7,30,31,7
PM2_5,2019,7,31,31,6
PM2_5,2019,8,1,31,7
PM2_5,2019,8,2,31,8
PM2_5,2019,8,3,31,18
PM2_5,2019,8,4,32,27
PM2_5,2019,8,5,32,29
PM2_5,2019,8,6,32,26
PM2_5,2019,8,7,32,24
PM2_5,2019,8,8,32,14
PM2_5,2019,8,9,32,13
PM2_5,2019,8,10,32,18
PM2_5,2019,8,11,33,11
PM2_5,2019,8,12,33,10
PM2_5,2019,8,13,33,11
PM2_5,2019,8,14,33,15
PM2_5,2019,8,15,33,8
PM2_5,2019,8,16,33,13
PM2_5,2019,8,17,33,27
PM2_5,2019,8,18,34,16
PM2_5,2019,8,19,34,19
PM2_5,2019,8,20,34,30
PM2_5,2019,8,21,34,21
PM2_5,2019,8,22,34,15
PM2_5,2019,8,23,34,23
PM2_5,2019,8,24,34,21
PM2_5,2019,8,25,35,14
PM2_5,2019,8,26,35,16
PM2_5,2019,8,27,35,12
PM2_5,2019,8,28,35,14
PM2_5,2019,8,29,35,17
PM2_5,2019,8,30,35,13
PM2_5,2019,8,31,35,15
PM2_5,2019,9,1,36,16
PM2_5,2019,9,2,36,16
PM2_5,2019,9,3,36,8
PM2_5,2019,9,4,36,6
PM2_5,2019,9,5,36,9
PM2_5,2019,9,6,36,11
PM2_5,2019,9,7,36,5
PM2_5,2019,9,8,37,9
PM2_5,2019,9,9,37,6
PM2_5,2019,9,10,37,19
PM2_5,2019,9,11,37,22
PM2_5,2019,9,12,37,5
PM2_5,2019,9,13,37,6
PM2_5,2019,9,14,37,10
PM2_5,2019,9,15,38,14
PM2_5,2019,9,16,38,23
PM2_5,2019,9,17,38,13
PM2_5,2019,9,18,38,14
PM2_5,2019,9,19,38,16
PM2_5,2019,9,20,38,19
PM2_5,2019,9,21,38,8
PM2_5,2019,9,22,39,2
PM2_5,2019,9,23,39,7
PM2_5,2019,9,24,39,17
PM2_5,2019,9,25,39,23
PM2_5,2019,9,26,39,21
PM2_5,2019,9,27,39,25
PM2_5,2019,9,28,39,26
PM2_5,2019,9,29,40,30
PM2_5,2019,9,30,40,39
PM2_5,2019,10,1,40,26
PM2_5,2019,10,2,40,5
PM2_5,2019,10,3,40,12
PM2_5,2019,10,4,40,29
PM2_5,2019,10,5,40,29
PM2_5,2019,10,6,41,14
PM2_5,2019,10,7,41,11
PM2_5,2019,10,8,41,14
PM2_5,2019,10,9,41,12
PM2_5,2019,10,10,41,17
PM2_5,2019,10,11,41,42
PM2_5,2019,10,12,41,24
PM2_5,2019,10,13,42,13
PM2_5,2019,10,14,42,21
PM2_5,2019,10,17,42,38
PM2_5,2019,10,18,42,19
PM2_5,2019,10,19,42,18
PM2_5,2019,10,20,43,27
PM2_5,2019,10,21,43,26
PM2_5,2019,10,22,43,20
PM2_5,2019,10,23,43,21
PM2_5,2019,10,24,43,20
PM2_5,2019,10,25,43,20
PM2_5,2019,10,26,43,12
PM2_5,2019,10,27,44,13
PM2_5,2019,10,28,44,24
PM2_5,2019,10,29,44,27
PM2_5,2019,10,30,44,14
PM2_5,2019,10,31,44,26
PM2_5,2019,11,1,44,45
PM2_5,2019,11,2,44,41
PM2_5,2019,11,3,45,38
PM2_5,2019,11,4,45,31
PM2_5,2019,11,5,45,27
PM2_5,2019,11,6,45,26
PM2_5,2019,11,7,45,26
PM2_5,2019,11,8,45,15
PM2_5,2019,11,9,45,22
PM2_5,2019,11,10,46,30
PM2_5,2019,11,11,46,18
PM2_5,2019,11,12,46,20
PM2_5,2019,11,13,46,27
PM2_5,2019,11,14,46,10
PM2_5,2019,11,15,46,15
PM2_5,2019,11,16,46,23
PM2_5,2019,11,17,47,17
PM2_5,2019,11,18,47,16
PM2_5,2019,11,19,47,10
PM2_5,2019,11,20,47,14
PM2_5,2019,11,21,47,17
PM2_5,2019,11,22,47,18
PM2_5,2019,11,23,47,19
PM2_5,2019,11,24,48,21
PM2_5,2019,11,25,48,15
PM2_5,2019,11,26,48,22
PM2_5,2019,11,27,48,23
PM2_5,2019,11,28,48,31
PM2_5,2019,11,29,48,18
PM2_5,2019,11,30,48,23
PM2_5,2019,12,1,49,25
PM2_5,2019,12,2,49,13
PM2_5,2019,12,3,49,11
PM2_5,2019,12,4,49,24
PM2_5,2019,12,5,49,19
PM2_5,2019,12,6,49,13
PM2_5,2019,12,7,49,19
PM2_5,2019,12,8,50,25
PM2_5,2019,12,9,50,39
PM2_5,2019,12,10,50,55
PM2_5,2019,12,11,50,56
PM2_5,2019,12,12,50,11
PM2_5,2019,12,13,50,23
PM2_5,2019,12,14,50,20
PM2_5,2019,12,15,51,19
PM2_5,2019,12,16,51,23
PM2_5,2019,12,17,51,26
PM2_5,2019,12,18,51,18
PM2_5,2019,12,19,51,11
PM2_5,2019,12,20,51,21
PM2_5,2019,12,21,51,33
PM2_5,2019,12,22,52,28
PM2_5,2019,12,23,52,41
PM2_5,2019,12,24,52,39
PM2_5,2019,12,25,52,38
PM2_5,2019,12,26,52,29
PM2_5,2019,12,27,52,11
PM2_5,2019,12,28,52,19
PM2_5,2019,12,29,53,23
PM2_5,2019,12,30,53,14
PM2_5,2019,12,31,53,7
PM2_5,2020,2,1,5,45
PM2_5,2020,2,2,6,46
PM2_5,2020,2,3,6,26
PM2_5,2020,2,4,6,17
PM2_5,2020,2,5,6,10
PM2_5,2020,2,6,6,11
PM2_5,2020,2,7,6,21
PM2_5,2020,2,8,6,25
PM2_5,2020,2,9,7,18
PM2_5,2020,2,10,7,43
PM2_5,2020,2,11,7,43
PM2_5,2020,2,12,7,23
PM2_5,2020,2,13,7,20
PM2_5,2020,2,14,7,27
PM2_5,2020,2,15,7,29
PM2_5,2020,2,16,8,5
PM2_5,2020,2,17,8,7
PM2_5,2020,2,18,8,11
PM2_5,2020,2,19,8,16
PM2_5,2020,2,20,8,29
PM2_5,2020,2,21,8,30
PM2_5,2020,2,22,8,28
PM2_5,2020,2,23,9,9
PM2_5,2020,2,24,9,14
PM2_5,2020,2,25,9,15
PM2_5,2020,2,26,9,10
PM2_5,2020,2,27,9,30
PM2_5,2020,2,28,9,20
PM2_5,2020,2,29,9,10
PM2_5,2020,3,1,10,25
PM2_5,2020,3,2,10,24
PM2_5,2020,3,3,10,27
PM2_5,2020,3,4,10,19
PM2_5,2020,3,5,10,19
PM2_5,2020,3,6,10,20
PM2_5,2020,3,7,10,22
PM2_5,2020,3,8,11,20
PM2_5,2020,3,9,11,32
PM2_5,2020,3,10,11,28
PM2_5,2020,3,11,11,11
PM2_5,2020,3,12,11,14
PM2_5,2020,3,13,11,16
PM2_5,2020,3,14,11,12
PM2_5,2020,3,15,12,25
PM2_5,2020,3,16,12,10
PM2_5,2020,3,17,12,20
PM2_5,2020,3,18,12,29
PM2_5,2020,3,19,12,23
PM2_5,2020,3,20,12,7
PM2_5,2020,3,21,12,17
PM2_5,2020,3,22,13,23
PM2_5,2020,3,23,13,24
PM2_5,2020,3,24,13,34
PM2_5,2020,3,25,13,29
PM2_5,2020,3,26,13,13
PM2_5,2020,3,27,13,11
PM2_5,2020,3,28,13,7
PM2_5,2020,3,29,14,15
PM2_5,2020,3,30,14,19
PM2_5,2020,3,31,14,20
PM2_5,2020,4,1,14,21
PM2_5,2020,4,2,14,22
PM2_5,2020,4,3,14,32
PM2_5,2020,4,4,14,25
PM2_5,2020,4,5,15,11
PM2_5,2020,4,6,15,18
PM2_5,2020,4,7,15,21
PM2_5,2020,4,8,15,16
PM2_5,2020,4,9,15,18
PM2_5,2020,4,10,15,21
PM2_5,2020,4,11,15,22
PM2_5,2020,4,12,16,23
PM2_5,2020,4,13,16,12
PM2_5,2020,4,14,16,20
PM2_5,2020,4,15,16,29
PM2_5,2020,4,16,16,25
PM2_5,2020,4,17,16,14
PM2_5,2020,4,18,16,22
PM2_5,2020,4,19,17,16
PM2_5,2020,4,20,17,15
PM2_5,2020,4,21,17,8
PM2_5,2020,4,28,18,22
PM2_5,2020,4,29,18,20
PM2_5,2020,4,30,18,20
PM2_5,2020,4,24,17,12
PM2_5,2020,4,23,17,12
PM2_5,2020,4,27,18,16
PM2_5,2020,4,25,17,30
PM2_5,2020,4,26,18,14
PM2_5,2020,4,22,17,7
PM2_5,2020,5,1,18,20
PM2_5,2020,5,2,18,17
PM2_5,2020,5,3,19,9
PM2_5,2020,5,4,19,15
PM2_5,2020,5,5,19,19
PM2_5,2020,5,6,19,20
PM2_5,2020,5,7,19,17
PM2_5,2020,5,8,19,15
PM2_5,2020,5,12,20,19
PM2_5,2020,5,13,20,11
PM2_5,2020,5,14,20,15
PM2_5,2020,5,15,20,13
PM2_5,2020,5,16,20,19
PM2_5,2020,5,17,21,26
PM2_5,2020,5,18,21,23
PM2_5,2020,5,19,21,10
PM2_5,2020,5,20,21,9
PM2_5,2020,5,21,21,16
PM2_5,2020,5,22,21,17
PM2_5,2020,5,23,21,20
PM2_5,2020,5,24,22,22
PM2_5,2020,5,25,22,20
PM2_5,2020,5,26,22,23
PM2_5,2020,5,27,22,19
PM2_5,2020,5,28,22,21
PM2_5,2020,5,29,22,25
PM2_5,2020,5,30,22,27
PM2_5,2020,5,31,23,23
PM2_5,2020,6,1,23,11
PM2_5,2020,6,2,23,16
PM2_5,2020,6,3,23,20
PM2_5,2020,6,4,23,16
PM2_5,2020,6,5,23,22
PM2_5,2020,6,6,23,28
PM2_5,2020,6,7,24,31
PM2_5,2020,6,8,24,29
PM2_5,2020,6,9,24,24
PM2_5,2020,6,10,24,18
PM2_5,2020,6,11,24,11
PM2_5,2020,6,12,24,24
PM2_5,2020,6,13,24,7
PM2_5,2020,6,14,25,7
PM2_5,2020,6,15,25,13
PM2_5,2020,6,16,25,20
PM2_5,2020,6,17,25,25
PM2_5,2020,6,18,25,9
PM2_5,2020,6,19,25,11
PM2_5,2020,6,20,25,20
PM2_5,2020,6,21,26,19
PM2_5,2020,6,22,26,22
PM2_5,2020,6,23,26,15
PM2_5,2020,6,24,26,10
PM2_5,2020,6,25,26,13
PM2_5,2020,6,26,26,8
PM2_5,2020,6,27,26,17
PM2_5,2020,6,28,27,19
PM2_5,2020,6,29,27,17
PM2_5,2020,6,30,27,2
PM2_5,2020,7,1,27,6
PM2_5,2020,7,2,27,20
PM2_5,2020,7,3,27,14
PM2_5,2020,7,4,27,7
PM2_5,2020,7,5,28,7
PM2_5,2020,7,6,28,14
PM2_5,2020,7,7,28,9
PM2_5,2020,7,8,28,11
PM2_5,2020,7,9,28,17
PM2_5,2020,7,10,28,5
PM2_5,2020,7,11,28,10
PM2_5,2020,7,12,29,9
PM2_5,2020,7,13,29,3
PM2_5,2020,7,14,29,3
PM2_5,2020,7,15,29,3
PM2_5,2020,7,16,29,7
PM2_5,2020,7,17,29,20
PM2_5,2020,7,18,29,18
PM2_5,2020,7,19,30,9
PM2_5,2020,7,20,30,6
PM2_5,2020,7,21,30,7
PM2_5,2020,7,22,30,7
PM2_5,2020,7,23,30,7
PM2_5,2020,7,24,30,3
PM2_5,2020,7,25,30,5
PM2_5,2020,7,26,31,6
PM2_5,2020,7,27,31,15
PM2_5,2020,7,28,31,9
PM2_5,2020,7,29,31,5
PM2_5,2020,7,30,31,7
PM2_5,2020,7,31,31,6
PM2_5,2020,8,1,31,7
PM2_5,2020,8,2,32,10
PM2_5,2020,8,3,32,17
PM2_5,2020,8,4,32,24
PM2_5,2020,8,5,32,18
PM2_5,2020,8,6,32,10
PM2_5,2020,8,7,32,9
PM2_5,2020,8,8,32,5
PM2_5,2020,8,9,33,3
PM2_5,2020,8,10,33,3
PM2_5,2020,8,11,33,10
PM2_5,2020,8,12,33,7
PM2_5,2020,8,13,33,8
PM2_5,2020,8,14,33,9
PM2_5,2020,8,15,33,8
PM2_5,2020,8,16,34,8
PM2_5,2020,8,17,34,13
PM2_5,2020,8,18,34,14
PM2_5,2020,8,19,34,20
PM2_5,2020,8,20,34,20
PM2_5,2020,8,21,34,22
PM2_5,2020,8,22,34,28
PM2_5,2020,8,23,35,20
PM2_5,2020,8,24,35,16
PM2_5,2020,8,25,35,15
PM2_5,2020,8,26,35,8
PM2_5,2020,8,27,35,12
PM2_5,2020,8,28,35,6
PM2_5,2020,8,29,35,3
PM2_5,2020,8,30,36,4
PM2_5,2020,8,31,36,8
PM2_5,2020,9,1,36,8
PM2_5,2020,9,2,36,7
PM2_5,2020,9,3,36,12
PM2_5,2020,9,4,36,21
PM2_5,2020,9,5,36,25
PM2_5,2020,9,6,37,12
PM2_5,2020,9,7,37,7
PM2_5,2020,9,8,37,27
PM2_5,2020,9,9,37,15
PM2_5,2020,9,10,37,17
PM2_5,2020,9,11,37,16
PM2_5,2020,9,12,37,8
PM2_5,2020,9,13,38,5
PM2_5,2020,9,14,38,12
PM2_5,2020,9,15,38,14
PM2_5,2020,9,16,38,11
PM2_5,2020,9,17,38,11
PM2_5,2020,9,18,38,12
PM2_5,2020,9,19,38,13
PM2_5,2020,9,20,39,14
PM2_5,2020,9,21,39,14
PM2_5,2020,9,22,39,12
PM2_5,2020,9,23,39,10
PM2_5,2020,9,24,39,10
PM2_5,2020,9,25,39,13
PM2_5,2020,9,26,39,13
PM2_5,2020,9,27,40,13
PM2_5,2020,9,28,40,14
PM2_5,2020,9,29,40,16
PM2_5,2020,9,30,40,19
PM2_5,2020,10,1,40,17
PM2_5,2020,10,2,40,14
PM2_5,2020,10,3,40,13
PM2_5,2020,10,4,41,14
PM2_5,2020,10,5,41,8
PM2_5,2020,10,6,41,13
PM2_5,2020,10,7,41,15
PM2_5,2020,10,8,41,9
PM2_5,2020,10,9,41,11
PM2_5,2020,10,10,41,15
PM2_5,2020,10,11,42,16
PM2_5,2020,10,12,42,20
PM2_5,2020,10,13,42,11
PM2_5,2020,10,14,42,19
PM2_5,2020,10,15,42,11
PM2_5,2020,10,16,42,22
PM2_5,2020,10,17,42,25
PM2_5,2020,10,18,43,22
PM2_5,2020,10,19,43,30
PM2_5,2020,10,20,43,33
PM2_5,2020,10,21,43,27
PM2_5,2020,10,22,43,21
PM2_5,2020,10,23,43,9
PM2_5,2020,10,24,43,9
PM2_5,2020,10,25,44,16
PM2_5,2020,10,26,44,26
PM2_5,2020,10,27,44,45
PM2_5,2020,10,28,44,42
PM2_5,2020,10,29,44,12
PM2_5,2020,10,30,44,33
PM2_5,2020,10,31,44,33
PM2_5,2020,11,1,45,20
PM2_5,2020,11,2,45,19
PM2_5,2020,11,3,45,12
PM2_5,2020,11,4,45,13
PM2_5,2020,11,5,45,22
PM2_5,2020,11,6,45,30
PM2_5,2020,11,7,45,43
PM2_5,2020,11,8,46,28
PM2_5,2020,11,9,46,12
PM2_5,2020,11,10,46,19
PM2_5,2020,11,11,46,22
PM2_5,2020,11,12,46,27
PM2_5,2020,11,13,46,39
PM2_5,2020,11,14,46,44
PM2_5,2020,11,15,47,29
PM2_5,2020,11,16,47,39
PM2_5,2020,11,17,47,37
PM2_5,2020,11,18,47,20
PM2_5,2020,11,19,47,9
PM2_5,2020,11,20,47,11
PM2_5,2020,11,21,47,14
PM2_5,2020,11,22,48,13
PM2_5,2020,11,23,48,11
PM2_5,2020,11,24,48,10
PM2_5,2020,11,25,48,22
PM2_5,2020,11,26,48,35
PM2_5,2020,11,27,48,23
PM2_5,2020,11,28,48,8
PM2_5,2020,11,29,49,11
PM2_5,2020,11,30,49,16
PM2_5,2020,12,1,49,17
PM2_5,2020,12,2,49,20
PM2_5,2020,12,3,49,16
PM2_5,2020,12,4,49,14
PM2_5,2020,12,5,49,22
PM2_5,2020,12,6,50,21
PM2_5,2020,12,7,50,37
PM2_5,2020,12,8,50,25
PM2_5,2020,12,9,50,26
PM2_5,2020,12,10,50,26
PM2_5,2020,12,11,50,42
PM2_5,2020,12,12,50,35
PM2_5,2020,12,13,51,29
PM2_5,2020,12,14,51,9
PM2_5,2020,12,15,51,15
PM2_5,2020,12,16,51,18
PM2_5,2020,12,17,51,16
PM2_5,2020,12,18,51,25
PM2_5,2020,12,19,51,11
PM2_5,2020,12,20,52,15
PM2_5,2020,12,21,52,30
PM2_5,2020,12,22,52,40
PM2_5,2020,12,23,52,59
PM2_5,2020,12,24,52,41
PM2_5,2020,12,25,52,12
PM2_5,2020,12,26,52,21
PM2_5,2020,12,27,53,25
PM2_5,2020,12,28,53,16
PM2_5,2020,12,29,53,27
PM2_5,2020,12,30,53,9
PM2_5,2020,12,31,53,14
ozone,2014,2,1,5,0.022
ozone,2014,2,2,6,0.036
ozone,2014,2,3,6,0.03
ozone,2014,2,4,6,0.03
ozone,2014,2,5,6,0.02
ozone,2014,2,6,6,0.014
ozone,2014,2,7,6,0.014
ozone,2014,2,8,6,0.021
ozone,2014,2,9,7,0.034
ozone,2014,2,10,7,0.022
ozone,2014,2,11,7,0.026
ozone,2014,2,12,7,0.024
ozone,2014,2,13,7,0.019
ozone,2014,2,14,7,0.023
ozone,2014,2,15,7,0.024
ozone,2014,2,16,8,0.026
ozone,2014,2,17,8,0.023
ozone,2014,2,18,8,0.023
ozone,2014,2,19,8,0.028
ozone,2014,2,20,8,0.028
ozone,2014,2,21,8,0.034
ozone,2014,2,22,8,0.035
ozone,2014,2,23,9,0.034
ozone,2014,2,24,9,0.029
ozone,2014,2,25,9,0.026
ozone,2014,2,26,9,0.022
ozone,2014,2,27,9,0.031
ozone,2014,2,28,9,0.027
ozone,2014,3,1,9,0.023
ozone,2014,3,2,10,0.034
ozone,2014,3,3,10,0.027
ozone,2014,3,4,10,0.022
ozone,2014,3,5,10,0.038
ozone,2014,3,6,10,0.033
ozone,2014,3,7,10,0.037
ozone,2014,3,8,10,0.031
